O*NET-SOC Code,Element Name,Scale ID,Data Value,OCC_CODE,LV
51-9082.00,Operations Monitoring,IM,3.5,51-9082,3
51-9082.00,Social Perceptiveness,IM,3.5,51-9082,3
51-9082.00,Complex Problem Solving,IM,3.38,51-9082,3
51-9082.00,Judgment and Decision Making,IM,3.25,51-9082,3.12
51-9083.00,Operation and Control,IM,3.25,51-9083,3.12
51-9083.00,Operations Monitoring,IM,3.12,51-9083,2.88
51-9083.00,Quality Control Analysis,IM,3.12,51-9083,3.38
51-9083.00,Time Management,IM,3.12,51-9083,2.75
51-9083.00,Critical Thinking,IM,3,51-9083,2.88
51-9083.00,Judgment and Decision Making,IM,3,51-9083,2.62
51-9083.00,Monitoring,IM,3,51-9083,2.88
51-9083.00,Reading Comprehension,IM,3,51-9083,2.88
51-9083.00,Active Listening,IM,2.88,51-9083,2.88
51-9083.00,Speaking,IM,2.88,51-9083,2.62
51-9111.00,Operations Monitoring,IM,3.25,51-9111,3.25
51-9111.00,Monitoring,IM,3.12,51-9111,2.88
51-9111.00,Active Listening,IM,3,51-9111,2.75
51-9111.00,Coordination,IM,3,51-9111,3
51-9111.00,Operation and Control,IM,3,51-9111,2.88
51-9111.00,Critical Thinking,IM,2.88,51-9111,2.25
51-9111.00,Equipment Maintenance,IM,2.88,51-9111,2.62
51-9111.00,Quality Control Analysis,IM,2.88,51-9111,2.62
51-9111.00,Reading Comprehension,IM,2.88,51-9111,2.88
51-9111.00,Social Perceptiveness,IM,2.88,51-9111,2.62
51-9123.00,Active Listening,IM,2.88,51-9123,2.25
51-9123.00,Coordination,IM,2.88,51-9123,2.62
51-9123.00,Monitoring,IM,2.88,51-9123,2.62
51-9123.00,Social Perceptiveness,IM,2.88,51-9123,2.75
51-9123.00,Critical Thinking,IM,2.75,51-9123,2.62
51-9123.00,Reading Comprehension,IM,2.75,51-9123,2.25
51-9123.00,Speaking,IM,2.75,51-9123,2.5
51-9123.00,Time Management,IM,2.62,51-9123,2.38
51-9123.00,Judgment and Decision Making,IM,2.5,51-9123,2.25
51-9123.00,Service Orientation,IM,2.38,51-9123,2.12
51-9124.00,Operations Monitoring,IM,3.62,51-9124,3.5
51-9124.00,Monitoring,IM,3.12,51-9124,3
51-9124.00,Operation and Control,IM,3.12,51-9124,3
51-9124.00,Quality Control Analysis,IM,3.12,51-9124,3.38
51-9124.00,Equipment Maintenance,IM,3,51-9124,2.88
51-9124.00,Repairing,IM,3,51-9124,2.75
51-9124.00,Complex Problem Solving,IM,2.88,51-9124,2.62
51-9124.00,Coordination,IM,2.88,51-9124,2.75
51-9124.00,Equipment Selection,IM,2.88,51-9124,2.62
51-9124.00,Time Management,IM,2.88,51-9124,2.38
51-9141.00,Operations Monitoring,IM,3.62,51-9141,3.5
51-9141.00,Critical Thinking,IM,3.38,51-9141,2.88
51-9141.00,Reading Comprehension,IM,3.38,51-9141,3.38
51-9141.00,Active Listening,IM,3.25,51-9141,2.88
51-9141.00,Monitoring,IM,3.25,51-9141,3
51-9141.00,Quality Control Analysis,IM,3.25,51-9141,3.38
51-9141.00,Coordination,IM,2.88,51-9141,2.62
51-9141.00,Equipment Maintenance,IM,2.88,51-9141,2.88
51-9141.00,Judgment and Decision Making,IM,2.88,51-9141,2.88
51-9141.00,Operation and Control,IM,2.88,51-9141,2.88
51-9151.00,Operations Monitoring,IM,3.5,51-9151,3.12
51-9151.00,Active Listening,IM,3.38,51-9151,3.38
51-9151.00,Quality Control Analysis,IM,3.38,51-9151,2.75
51-9151.00,Reading Comprehension,IM,3.25,51-9151,3.25
51-9151.00,Service Orientation,IM,3.25,51-9151,3
51-9151.00,Speaking,IM,3.25,51-9151,3
51-9151.00,Complex Problem Solving,IM,3.12,51-9151,2.75
51-9151.00,Critical Thinking,IM,3.12,51-9151,3.12
51-9151.00,Monitoring,IM,3.12,51-9151,3.25
51-9151.00,Operation and Control,IM,3.12,51-9151,2.88
51-9161.00,Operation and Control,IM,4.12,51-9161,3.88
51-9161.00,Operations Monitoring,IM,4.12,51-9161,3.88
51-9161.00,Critical Thinking,IM,3.62,51-9161,3.62
51-9161.00,Monitoring,IM,3.62,51-9161,3.62
51-9161.00,Quality Control Analysis,IM,3.38,51-9161,3.5
51-9161.00,Active Listening,IM,3.12,51-9161,3
51-9161.00,Complex Problem Solving,IM,3.12,51-9161,3
51-9161.00,Troubleshooting,IM,3.12,51-9161,2.88
51-9161.00,Equipment Maintenance,IM,3,51-9161,3
51-9161.00,Judgment and Decision Making,IM,3,51-9161,2.88
51-9162.00,Programming,IM,4.12,51-9162,4.12
51-9162.00,Monitoring,IM,3.5,51-9162,3.62
51-9162.00,Operations Monitoring,IM,3.38,51-9162,3.75
51-9162.00,Active Learning,IM,3.25,51-9162,3.62
51-9162.00,Complex Problem Solving,IM,3.25,51-9162,3.38
51-9162.00,Critical Thinking,IM,3.25,51-9162,3.5
51-9162.00,Judgment and Decision Making,IM,3.25,51-9162,3.12
51-9162.00,Mathematics,IM,3.25,51-9162,3.5
51-9162.00,Reading Comprehension,IM,3.25,51-9162,3.5
51-9162.00,Systems Analysis,IM,3.25,51-9162,3
51-9191.00,Operation and Control,IM,3.88,51-9191,3.75
51-9191.00,Operations Monitoring,IM,3.75,51-9191,4
51-9191.00,Active Listening,IM,3.12,51-9191,2.75
51-9191.00,Monitoring,IM,3.12,51-9191,3.12
51-9191.00,Quality Control Analysis,IM,3.12,51-9191,3.5
51-9191.00,Speaking,IM,3.12,51-9191,2.62
51-9191.00,Coordination,IM,3,51-9191,3
51-9191.00,Reading Comprehension,IM,3,51-9191,2.5
51-9191.00,Repairing,IM,3,51-9191,2.88
51-9191.00,Time Management,IM,3,51-9191,2.88
51-9192.00,Operation and Control,IM,3.25,51-9192,3
51-9192.00,Operations Monitoring,IM,3.12,51-9192,2.88
51-9192.00,Active Listening,IM,2.88,51-9192,2.38
51-9192.00,Critical Thinking,IM,2.88,51-9192,2.12
51-9192.00,Monitoring,IM,2.88,51-9192,3
51-9192.00,Speaking,IM,2.88,51-9192,2.25
51-9192.00,Time Management,IM,2.88,51-9192,2.5
51-9192.00,Coordination,IM,2.75,51-9192,2.12
51-9192.00,Reading Comprehension,IM,2.75,51-9192,2.25
51-9192.00,Social Perceptiveness,IM,2.75,51-9192,2.12
51-9193.00,Operations Monitoring,IM,3.88,51-9193,3.88
51-9193.00,Operation and Control,IM,3.75,51-9193,3.62
51-9193.00,Critical Thinking,IM,3.62,51-9193,3.25
51-9193.00,Complex Problem Solving,IM,3.5,51-9193,3
51-9193.00,Monitoring,IM,3.5,51-9193,3.38
51-9193.00,Equipment Maintenance,IM,3.12,51-9193,3
51-9193.00,Judgment and Decision Making,IM,3.12,51-9193,3
51-9193.00,Quality Control Analysis,IM,3.12,51-9193,3.12
51-9193.00,Repairing,IM,3.12,51-9193,3
51-9193.00,Speaking,IM,3.12,51-9193,2.88
51-9194.00,Monitoring,IM,3.12,51-9194,2.88
51-9194.00,Operations Monitoring,IM,3.12,51-9194,3
51-9194.00,Reading Comprehension,IM,3.12,51-9194,2.88
51-9194.00,Active Listening,IM,3,51-9194,3
51-9194.00,Critical Thinking,IM,3,51-9194,3.12
51-9194.00,Operation and Control,IM,3,51-9194,2.88
51-9194.00,Quality Control Analysis,IM,3,51-9194,2.88
51-9194.00,Speaking,IM,3,51-9194,2.62
51-9194.00,Judgment and Decision Making,IM,2.88,51-9194,2.62
51-9194.00,Social Perceptiveness,IM,2.75,51-9194,2.25
51-9195.00,Operation and Control,IM,3,51-9195,2.62
51-9195.00,Active Listening,IM,2.88,51-9195,2.62
51-9195.00,Operations Monitoring,IM,2.88,51-9195,2.88
51-9195.00,Reading Comprehension,IM,2.88,51-9195,2.62
51-9195.00,Monitoring,IM,2.75,51-9195,2.5
51-9195.00,Quality Control Analysis,IM,2.75,51-9195,2.38
51-9195.00,Speaking,IM,2.75,51-9195,2.38
51-9195.00,Coordination,IM,2.62,51-9195,2.38
51-9195.00,Critical Thinking,IM,2.62,51-9195,2.62
51-9195.00,Social Perceptiveness,IM,2.62,51-9195,2.38
51-9195.03,Active Listening,IM,3,51-9195,2.75
51-9195.03,Critical Thinking,IM,3,51-9195,2.88
51-9195.03,Judgment and Decision Making,IM,3,51-9195,2.25
51-9195.03,Monitoring,IM,2.88,51-9195,2.62
51-9195.03,Reading Comprehension,IM,2.88,51-9195,2.88
51-9195.03,Speaking,IM,2.88,51-9195,2.38
51-9195.03,Time Management,IM,2.88,51-9195,2.12
51-9195.03,Complex Problem Solving,IM,2.75,51-9195,2.38
51-9195.03,Social Perceptiveness,IM,2.75,51-9195,2.5
51-9195.03,Coordination,IM,2.62,51-9195,2.38
51-9195.04,Operation and Control,IM,3.38,51-9195,2.88
51-9195.04,Operations Monitoring,IM,3.38,51-9195,3
51-9195.04,Quality Control Analysis,IM,3.38,51-9195,3
51-9195.04,Monitoring,IM,3.25,51-9195,3
51-9195.04,Active Listening,IM,3,51-9195,3
51-9195.04,Critical Thinking,IM,3,51-9195,3
51-9195.04,Reading Comprehension,IM,3,51-9195,3
51-9195.04,Active Learning,IM,2.88,51-9195,2.88
51-9195.04,Complex Problem Solving,IM,2.75,51-9195,2.75
51-9195.04,Judgment and Decision Making,IM,2.75,51-9195,2.75
51-9195.05,Operations Monitoring,IM,3.25,51-9195,3.12
51-9195.05,Operation and Control,IM,3.12,51-9195,3.12
51-9195.05,Active Listening,IM,3,51-9195,2.88
51-9195.05,Critical Thinking,IM,3,51-9195,3.12
51-9195.05,Monitoring,IM,3,51-9195,3
51-9195.05,Quality Control Analysis,IM,2.88,51-9195,2.5
51-9195.05,Social Perceptiveness,IM,2.88,51-9195,2.75
51-9195.05,Speaking,IM,2.88,51-9195,2.88
51-9195.05,Reading Comprehension,IM,2.75,51-9195,2.88
51-9195.05,Complex Problem Solving,IM,2.62,51-9195,2.12
51-9196.00,Operations Monitoring,IM,3.62,51-9196,3.12
51-9196.00,Operation and Control,IM,3.25,51-9196,3
51-9196.00,Quality Control Analysis,IM,3.12,51-9196,2.75
51-9196.00,Active Listening,IM,3,51-9196,2.75
51-9196.00,Critical Thinking,IM,3,51-9196,2.88
51-9196.00,Monitoring,IM,3,51-9196,3
51-9196.00,Speaking,IM,3,51-9196,2.75
51-9196.00,Time Management,IM,3,51-9196,2.62
51-9196.00,Active Learning,IM,2.88,51-9196,2.25
51-9196.00,Complex Problem Solving,IM,2.88,51-9196,2.38
51-9197.00,Operation and Control,IM,3.25,51-9197,3.12
51-9197.00,Operations Monitoring,IM,3.12,51-9197,3.38
51-9197.00,Active Listening,IM,3,51-9197,2.62
51-9197.00,Critical Thinking,IM,3,51-9197,2.5
51-9197.00,Monitoring,IM,3,51-9197,2.88
51-9197.00,Judgment and Decision Making,IM,2.75,51-9197,2
51-9197.00,Time Management,IM,2.75,51-9197,2.25
51-9197.00,Quality Control Analysis,IM,2.62,51-9197,2.12
51-9197.00,Speaking,IM,2.62,51-9197,2.25
51-9197.00,Social Perceptiveness,IM,2.38,51-9197,2
51-9198.00,Active Listening,IM,2.88,51-9198,2
51-9198.00,Monitoring,IM,2.88,51-9198,2.38
51-9198.00,Critical Thinking,IM,2.75,51-9198,2.25
51-9198.00,Operations Monitoring,IM,2.75,51-9198,2.5
51-9198.00,Speaking,IM,2.75,51-9198,2.12
51-9198.00,Coordination,IM,2.62,51-9198,2.38
51-9198.00,Operation and Control,IM,2.62,51-9198,2.5
51-9198.00,Quality Control Analysis,IM,2.62,51-9198,2.25
51-9198.00,Reading Comprehension,IM,2.62,51-9198,2.25
51-9198.00,Social Perceptiveness,IM,2.62,51-9198,2
53-1041.00,Critical Thinking,IM,3.75,53-1041,3.5
53-1041.00,Management of Personnel Resources,IM,3.75,53-1041,3.75
53-1041.00,Active Listening,IM,3.62,53-1041,3
53-1041.00,Monitoring,IM,3.62,53-1041,3.88
53-1041.00,Speaking,IM,3.62,53-1041,3.12
53-1041.00,Time Management,IM,3.62,53-1041,3.5
53-1041.00,Coordination,IM,3.5,53-1041,3.5
53-1041.00,Learning Strategies,IM,3.5,53-1041,3.62
53-1041.00,Judgment and Decision Making,IM,3.38,53-1041,3
53-1041.00,Reading Comprehension,IM,3.25,53-1041,3
53-1042.00,Coordination,IM,3.75,53-1042,3.75
53-1042.00,Management of Personnel Resources,IM,3.62,53-1042,3.75
53-1042.00,Speaking,IM,3.62,53-1042,3.75
53-1042.00,Active Listening,IM,3.5,53-1042,3.75
53-1042.00,Complex Problem Solving,IM,3.38,53-1042,3
53-1042.00,Critical Thinking,IM,3.38,53-1042,3.62
53-1042.00,Monitoring,IM,3.38,53-1042,3.5
53-1042.00,Time Management,IM,3.38,53-1042,3.62
53-1042.00,Instructing,IM,3.12,53-1042,3
53-1042.00,Judgment and Decision Making,IM,3.12,53-1042,3
53-1042.01,Speaking,IM,3.88,53-1042,3.38
53-1042.01,Management of Personnel Resources,IM,3.75,53-1042,3.5
53-1042.01,Active Listening,IM,3.62,53-1042,3.12
53-1042.01,Coordination,IM,3.62,53-1042,3.25
53-1042.01,Critical Thinking,IM,3.62,53-1042,3.5
53-1042.01,Time Management,IM,3.62,53-1042,3.62
53-1042.01,Monitoring,IM,3.5,53-1042,3.5
53-1042.01,Reading Comprehension,IM,3.5,53-1042,3.5
53-1042.01,Judgment and Decision Making,IM,3.38,53-1042,3.12
53-1042.01,Social Perceptiveness,IM,3.25,53-1042,3.12
53-1043.00,Active Listening,IM,4,53-1043,3.88
53-1043.00,Coordination,IM,4,53-1043,3.88
53-1043.00,Management of Personnel Resources,IM,4,53-1043,3.75
53-1043.00,Time Management,IM,4,53-1043,3.88
53-1043.00,Speaking,IM,3.88,53-1043,3.88
53-1043.00,Critical Thinking,IM,3.62,53-1043,3.62
53-1043.00,Judgment and Decision Making,IM,3.62,53-1043,3.25
53-1043.00,Reading Comprehension,IM,3.62,53-1043,3.75
53-1043.00,Social Perceptiveness,IM,3.62,53-1043,3.5
53-1043.00,Complex Problem Solving,IM,3.5,53-1043,3.38
53-2011.00,Operation and Control,IM,4.88,53-2011,5.62
53-2011.00,Operations Monitoring,IM,4.62,53-2011,4.88
53-2011.00,Active Listening,IM,4.12,53-2011,4.25
53-2011.00,Critical Thinking,IM,4.12,53-2011,4.12
53-2011.00,Monitoring,IM,4.12,53-2011,4.25
53-2011.00,Judgment and Decision Making,IM,4,53-2011,4.25
53-2011.00,Reading Comprehension,IM,3.88,53-2011,4.12
53-2011.00,Time Management,IM,3.88,53-2011,3.88
53-2011.00,Active Learning,IM,3.75,53-2011,4.12
53-2011.00,Speaking,IM,3.75,53-2011,3.75
53-2012.00,Operation and Control,IM,4.75,53-2012,5.25
53-2012.00,Operations Monitoring,IM,4.38,53-2012,4.75
53-2012.00,Monitoring,IM,4.12,53-2012,4
53-2012.00,Critical Thinking,IM,4,53-2012,4
53-2012.00,Active Listening,IM,3.88,53-2012,4.12
53-2012.00,Judgment and Decision Making,IM,3.88,53-2012,3.75
53-2012.00,Reading Comprehension,IM,3.75,53-2012,4.12
53-2012.00,Speaking,IM,3.75,53-2012,3.75
53-2012.00,Active Learning,IM,3.62,53-2012,4
53-2012.00,Complex Problem Solving,IM,3.62,53-2012,3.62
53-2021.00,Active Listening,IM,4.38,53-2021,4
53-2021.00,Speaking,IM,4.25,53-2021,3.88
53-2021.00,Critical Thinking,IM,4.12,53-2021,4.12
53-2021.00,Judgment and Decision Making,IM,4.12,53-2021,4.12
53-2021.00,Complex Problem Solving,IM,4,53-2021,4.5
53-2021.00,Monitoring,IM,4,53-2021,4.25
53-2021.00,Coordination,IM,3.88,53-2021,4
53-2021.00,Active Learning,IM,3.75,53-2021,3.75
53-2021.00,Reading Comprehension,IM,3.75,53-2021,4
53-2021.00,Time Management,IM,3.5,53-2021,3.5
53-2022.00,Active Listening,IM,4,53-2022,4
53-2022.00,Monitoring,IM,4,53-2022,4.12
53-2022.00,Coordination,IM,3.75,53-2022,4
53-2022.00,Critical Thinking,IM,3.75,53-2022,3.88
53-2022.00,Reading Comprehension,IM,3.75,53-2022,4
53-2022.00,Speaking,IM,3.75,53-2022,3.88
53-2022.00,Complex Problem Solving,IM,3.38,53-2022,3.25
53-2022.00,Writing,IM,3.38,53-2022,3.25
53-2022.00,Active Learning,IM,3.25,53-2022,3.25
53-2022.00,Instructing,IM,3.25,53-2022,3.12
53-2031.00,Speaking,IM,4.12,53-2031,3.75
53-2031.00,Active Listening,IM,3.88,53-2031,3.25
53-2031.00,Monitoring,IM,3.88,53-2031,3.38
53-2031.00,Service Orientation,IM,3.75,53-2031,3.62
53-2031.00,Social Perceptiveness,IM,3.75,53-2031,3.25
53-2031.00,Coordination,IM,3.62,53-2031,3.25
53-2031.00,Active Learning,IM,3.12,53-2031,3
53-2031.00,Critical Thinking,IM,3.12,53-2031,3.62
53-2031.00,Reading Comprehension,IM,3.12,53-2031,3.5
53-2031.00,Time Management,IM,3.12,53-2031,3
53-3011.00,Critical Thinking,IM,3.5,53-3011,3
53-3011.00,Service Orientation,IM,3.5,53-3011,3.12
53-3011.00,Active Listening,IM,3.38,53-3011,3.12
53-3011.00,Active Learning,IM,3.12,53-3011,3
53-3011.00,Reading Comprehension,IM,3.12,53-3011,3.12
53-3011.00,Social Perceptiveness,IM,3.12,53-3011,3.12
53-3011.00,Speaking,IM,3.12,53-3011,3
53-3011.00,Instructing,IM,3,53-3011,3
53-3011.00,Judgment and Decision Making,IM,3,53-3011,2.88
53-3011.00,Monitoring,IM,3,53-3011,2.88
53-3031.00,Active Listening,IM,3.75,53-3031,3
53-3031.00,Speaking,IM,3.62,53-3031,2.88
53-3031.00,Critical Thinking,IM,3.12,53-3031,3.38
53-3031.00,Service Orientation,IM,3.12,53-3031,3
53-3031.00,Complex Problem Solving,IM,3,53-3031,2.88
53-3031.00,Reading Comprehension,IM,3,53-3031,3
53-3031.00,Social Perceptiveness,IM,3,53-3031,2.88
53-3031.00,Time Management,IM,3,53-3031,2.75
53-3031.00,Judgment and Decision Making,IM,2.88,53-3031,2.75
53-3031.00,Monitoring,IM,2.88,53-3031,2.62
53-3032.00,Operation and Control,IM,3.75,53-3032,3.62
53-3032.00,Operations Monitoring,IM,3.75,53-3032,3.12
53-3032.00,Monitoring,IM,3.12,53-3032,3
53-3032.00,Critical Thinking,IM,3,53-3032,2.88
53-3032.00,Reading Comprehension,IM,3,53-3032,3
53-3032.00,Speaking,IM,3,53-3032,2.88
53-3032.00,Time Management,IM,3,53-3032,3
53-3032.00,Troubleshooting,IM,3,53-3032,2.88
53-3032.00,Active Listening,IM,2.88,53-3032,3
53-3032.00,Equipment Maintenance,IM,2.88,53-3032,2.75
53-3033.00,Active Listening,IM,3.12,53-3033,2.88
53-3033.00,Monitoring,IM,3.12,53-3033,2.75
53-3033.00,Operation and Control,IM,3.12,53-3033,2.88
53-3033.00,Reading Comprehension,IM,3.12,53-3033,3
53-3033.00,Speaking,IM,3.12,53-3033,2.88
53-3033.00,Critical Thinking,IM,3,53-3033,2.75
53-3033.00,Time Management,IM,3,53-3033,2.62
53-3033.00,Operations Monitoring,IM,2.75,53-3033,2.5
53-3033.00,Service Orientation,IM,2.75,53-3033,2
53-3033.00,Social Perceptiveness,IM,2.75,53-3033,2.38
53-3052.00,Operation and Control,IM,3.88,53-3052,3.12
53-3052.00,Operations Monitoring,IM,3.62,53-3052,3
53-3052.00,Active Listening,IM,3.12,53-3052,2.75
53-3052.00,Critical Thinking,IM,3.12,53-3052,2.75
53-3052.00,Service Orientation,IM,3.12,53-3052,2.62
53-3052.00,Time Management,IM,3.12,53-3052,2.75
53-3052.00,Monitoring,IM,3,53-3052,2.5
53-3052.00,Social Perceptiveness,IM,3,53-3052,2.38
53-3052.00,Speaking,IM,3,53-3052,2.25
53-3052.00,Judgment and Decision Making,IM,2.75,53-3052,2.38
53-4011.00,Operation and Control,IM,4.12,53-4011,4.12
53-4011.00,Operations Monitoring,IM,4,53-4011,4
53-4011.00,Active Listening,IM,3.75,53-4011,3.25
53-4011.00,Critical Thinking,IM,3.62,53-4011,3.12
53-4011.00,Monitoring,IM,3.62,53-4011,3.75
53-4011.00,Speaking,IM,3.62,53-4011,3
53-4011.00,Judgment and Decision Making,IM,3.38,53-4011,3
53-4011.00,Reading Comprehension,IM,3.38,53-4011,3.5
53-4011.00,Active Learning,IM,3.12,53-4011,3
53-4011.00,Complex Problem Solving,IM,3.12,53-4011,3
53-4013.00,Operation and Control,IM,3.75,53-4013,3.62
53-4013.00,Monitoring,IM,3.62,53-4013,3.12
53-4013.00,Operations Monitoring,IM,3.62,53-4013,3.62
53-4013.00,Speaking,IM,3.5,53-4013,3.12
53-4013.00,Active Listening,IM,3.38,53-4013,3
53-4013.00,Complex Problem Solving,IM,3.38,53-4013,3.12
53-4013.00,Critical Thinking,IM,3.25,53-4013,3
53-4013.00,Coordination,IM,3.12,53-4013,3.25
53-4013.00,Judgment and Decision Making,IM,3.12,53-4013,2.88
53-4013.00,Quality Control Analysis,IM,3.12,53-4013,3
53-4022.00,Monitoring,IM,3.5,53-4022,3.12
53-4022.00,Operations Monitoring,IM,3.38,53-4022,3.38
53-4022.00,Active Listening,IM,3.25,53-4022,2.88
53-4022.00,Critical Thinking,IM,3.25,53-4022,2.88
53-4022.00,Operation and Control,IM,3.25,53-4022,3.25
53-4022.00,Reading Comprehension,IM,3.12,53-4022,3
53-4022.00,Coordination,IM,3,53-4022,3.12
53-4022.00,Judgment and Decision Making,IM,3,53-4022,2.38
53-4022.00,Social Perceptiveness,IM,3,53-4022,2.62
53-4022.00,Time Management,IM,3,53-4022,2.62
53-4031.00,Coordination,IM,3.75,53-4031,3.88
53-4031.00,Monitoring,IM,3.75,53-4031,4
53-4031.00,Speaking,IM,3.75,53-4031,3.12
53-4031.00,Critical Thinking,IM,3.62,53-4031,3.62
53-4031.00,Active Listening,IM,3.5,53-4031,3.12
53-4031.00,Judgment and Decision Making,IM,3.5,53-4031,3
53-4031.00,Time Management,IM,3.5,53-4031,3.5
53-4031.00,Operations Monitoring,IM,3.38,53-4031,3.12
53-4031.00,Complex Problem Solving,IM,3.25,53-4031,3.38
53-4031.00,Operation and Control,IM,3.25,53-4031,3.12
53-4041.00,Operation and Control,IM,3.88,53-4041,3.88
53-4041.00,Operations Monitoring,IM,3.88,53-4041,3.75
53-4041.00,Active Listening,IM,3.62,53-4041,3
53-4041.00,Speaking,IM,3.38,53-4041,2.75
53-4041.00,Monitoring,IM,3.25,53-4041,3.12
53-4041.00,Judgment and Decision Making,IM,3.12,53-4041,2.88
53-4041.00,Reading Comprehension,IM,3.12,53-4041,3.12
53-4041.00,Service Orientation,IM,3.12,53-4041,2.88
53-4041.00,Active Learning,IM,3,53-4041,3
53-4041.00,Complex Problem Solving,IM,3,53-4041,2.88
53-5011.00,Operations Monitoring,IM,3.88,53-5011,3.75
53-5011.00,Operation and Control,IM,3.62,53-5011,3.5
53-5011.00,Monitoring,IM,3.25,53-5011,3.12
53-5011.00,Active Listening,IM,3.12,53-5011,3
53-5011.00,Critical Thinking,IM,3.12,53-5011,3
53-5011.00,Repairing,IM,3.12,53-5011,3.12
53-5011.00,Troubleshooting,IM,3.12,53-5011,3.12
53-5011.00,Complex Problem Solving,IM,3,53-5011,2.88
53-5011.00,Coordination,IM,3,53-5011,3
53-5011.00,Judgment and Decision Making,IM,3,53-5011,3
53-5021.00,Operation and Control,IM,3.62,53-5021,4
53-5021.00,Monitoring,IM,3.5,53-5021,3.38
53-5021.00,Speaking,IM,3.5,53-5021,3.38
53-5021.00,Active Listening,IM,3.38,53-5021,3.38
53-5021.00,Critical Thinking,IM,3.38,53-5021,3.25
53-5021.00,Judgment and Decision Making,IM,3.38,53-5021,3.5
53-5021.00,Operations Monitoring,IM,3.38,53-5021,3.62
53-5021.00,Complex Problem Solving,IM,3.25,53-5021,3.12
53-5021.00,Coordination,IM,3.25,53-5021,3.75
53-5021.00,Management of Personnel Resources,IM,3.25,53-5021,3.62
53-5022.00,Operation and Control,IM,3.88,53-5022,4
53-5022.00,Operations Monitoring,IM,3.75,53-5022,3.62
53-5022.00,Equipment Maintenance,IM,3.38,53-5022,3
53-5022.00,Monitoring,IM,3.38,53-5022,3.38
53-5022.00,Speaking,IM,3.38,53-5022,2.88
53-5022.00,Judgment and Decision Making,IM,3.25,53-5022,3.12
53-5022.00,Active Listening,IM,3.12,53-5022,2.88
53-5022.00,Critical Thinking,IM,3.12,53-5022,3.38
53-5022.00,Complex Problem Solving,IM,3,53-5022,3
53-5022.00,Coordination,IM,3,53-5022,3.38
53-5031.00,Critical Thinking,IM,3.88,53-5031,3.88
53-5031.00,Operation and Control,IM,3.88,53-5031,3.88
53-5031.00,Operations Monitoring,IM,3.88,53-5031,3.88
53-5031.00,Equipment Maintenance,IM,3.75,53-5031,3.75
53-5031.00,Repairing,IM,3.75,53-5031,3.88
53-5031.00,Troubleshooting,IM,3.75,53-5031,3.88
53-5031.00,Active Listening,IM,3.62,53-5031,3.5
53-5031.00,Monitoring,IM,3.62,53-5031,3.75
53-5031.00,Speaking,IM,3.5,53-5031,3
53-5031.00,Complex Problem Solving,IM,3.38,53-5031,3.38
53-6011.00,Monitoring,IM,3.25,53-6011,3
53-6011.00,Active Listening,IM,3,53-6011,2.75
53-6011.00,Coordination,IM,3,53-6011,3
53-6011.00,Critical Thinking,IM,3,53-6011,3
53-6011.00,Judgment and Decision Making,IM,3,53-6011,2.62
53-6011.00,Operation and Control,IM,3,53-6011,3
53-6011.00,Operations Monitoring,IM,3,53-6011,3
53-6011.00,Speaking,IM,3,53-6011,2.88
53-6011.00,Complex Problem Solving,IM,2.88,53-6011,2.75
53-6011.00,Reading Comprehension,IM,2.88,53-6011,2.38
53-6021.00,Speaking,IM,3.5,53-6021,2.38
53-6021.00,Service Orientation,IM,3.38,53-6021,2.5
53-6021.00,Active Listening,IM,3.25,53-6021,2.75
53-6021.00,Social Perceptiveness,IM,3,53-6021,2.38
53-6021.00,Critical Thinking,IM,2.88,53-6021,2.75
53-6021.00,Coordination,IM,2.75,53-6021,2.25
53-6021.00,Judgment and Decision Making,IM,2.75,53-6021,2.38
53-6021.00,Mathematics,IM,2.75,53-6021,2.25
53-6021.00,Monitoring,IM,2.75,53-6021,2.38
53-6021.00,Writing,IM,2.75,53-6021,2
53-6031.00,Active Listening,IM,3.12,53-6031,2.75
53-6031.00,Operation and Control,IM,3.12,53-6031,2.62
