business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,attributes.ByAppointmentOnly,attributes.BusinessAcceptsCreditCards,attributes.BikeParking,attributes.RestaurantsPriceRange2,attributes.CoatCheck,attributes.RestaurantsTakeOut,attributes.RestaurantsDelivery,attributes.Caters,attributes.WiFi,attributes.BusinessParking,attributes.WheelchairAccessible,attributes.HappyHour,attributes.OutdoorSeating,attributes.HasTV,attributes.RestaurantsReservations,attributes.DogsAllowed,attributes.Alcohol,attributes.GoodForKids,attributes.RestaurantsAttire,attributes.Ambience,attributes.RestaurantsTableService,attributes.RestaurantsGoodForGroups,attributes.DriveThru,attributes.NoiseLevel,attributes.GoodForMeal,attributes.BusinessAcceptsBitcoin,attributes.Smoking,attributes.Music,attributes.GoodForDancing,attributes.AcceptsInsurance,attributes.BestNights,attributes.BYOB,attributes.Corkage,attributes.BYOBCorkage,attributes.HairSpecializesIn,attributes.Open24Hours,attributes.RestaurantsCounterService,attributes.AgesAllowed,attributes.DietaryRestrictions,hours.Monday,hours.Tuesday,hours.Wednesday,hours.Thursday,hours.Friday,hours.Saturday,hours.Sunday
F6rHQmm_Zbpg_y6GSHJgfw,St. Louis Bread,116 N 6th St,St. Louis,MO,63101,38.627097,-90.190392,3,65,0,"Desserts, Bagels, Coffee & Tea, Food, Breakfast & Brunch, Salad, Soup, Sandwiches, Bakeries, Restaurants",,True,False,1,,True,True,True,u'free',"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,,False,True,False,,'none',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,True,,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",,,,,,,,,,,,,,,6:0-18:0,6:0-18:0,6:0-18:0,6:0-18:0,6:0-18:0,6:30-18:0,6:0-18:0
185JxNHBAz79Hg4QOzvz0w,Shred415 - Brentwood,8384 Musick Memorial Dr,St. Louis,MO,63144,38.6276664112,-90.3368548891,5,30,1,"Trainers, Fitness & Instruction, Active Life, Gyms",False,True,True,,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,8:15-17:30,5:0-18:30,5:0-18:30,5:0-18:30,5:0-17:15,7:0-12:30,7:0-13:30
4jpPKvo3fZKTOsehitIBhw,PAINT Nail Bar,18 The Boulevard St Louis,St. Louis,MO,63117,38.6347397,-90.3449468,4,57,1,"Beauty & Spas, Nail Salons",True,True,True,2,,,,,u'free',"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0:0-0:0,10:0-19:0,10:0-19:0,9:0-20:0,9:0-19:0,9:0-18:0,10:0-17:0
FfByA_YBYED3foAMAmM3bw,The U.R.B. - Urban Research Brewery,4501 Manchester Ave,St. Louis,MO,63110,38.6264979,-90.2617607,4.5,96,0,"Restaurants, Pizza, Food, Breweries",False,True,True,1,,True,True,False,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,,False,True,False,False,u'beer_and_wine',False,'casual',"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}",False,True,,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,,,,,,,,,,,,,,,17:0-21:0,17:0-21:0,15:0-21:0,15:0-21:0,12:0-21:0,12:0-18:0
iahKDHG2CQ28WUP7kwfzmA,Big Helpful Gentlemen Moving,"",St. Louis,MO,63121,38.7102377,-90.3042778,3,7,1,"Packing Services, Movers, Home Services",True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
r8DNf74pfvCdy29fGuwAoA,Pieces The St. Louis Board Game Bar & Cafe,1535 S 8th St,St. Louis,MO,63104,38.6112054,-90.2008479,4.5,228,1,"Nightlife, Shopping, Tabletop Games, Restaurants, Bars, Cafes, Lounges",False,True,True,2,True,True,False,False,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True,True,False,None,False,u'full_bar',True,u'casual',"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,,u'loud',"{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': True, 'breakfast': False}",False,u'no',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",False,,"{'monday': True, 'tuesday': True, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}",,,,,,,,,0:0-0:0,16:0-23:30,16:0-23:30,16:0-23:30,16:0-1:0,10:0-1:0,10:0-22:0
lXaIIM5dNAZ-rnzdQIlB_g,Cliff's Towing Service,5833 Birchmont Place Dr,St. Louis,MO,63129,38.4648725,-90.3297298,4,5,1,"Auto Parts & Supplies, Towing, Auto Repair, Roadside Assistance, Automotive",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-17:0,
CXzVUcK8utfr9-4h9s61GQ,Kendra Scott,32 Maryland Plz,St. Louis,MO,63108,38.6448623,-90.262797,5,7,1,"Fashion, Home & Garden, Accessories, Home Decor, Shopping, Jewelry",,True,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-17:0,11:0-18:0,11:0-18:0,11:0-18:0,11:0-16:0,11:0-17:0,12:0-17:0
vjFUl6yKiJecvGS0wlUuuQ,The Lou Eats & Drinks,710 N 2nd St,St. Louis,MO,63102,38.6303684,-90.1843106,3.5,52,1,"Pizza, Chicken Wings, American (Traditional), Restaurants, Karaoke, Nightlife, Cocktail Bars, Bars",,True,,2,,True,None,,u'free',"{u'valet': False, u'garage': None, u'street': None, u'lot': False, u'validated': None}",,,True,True,False,,'full_bar',True,u'casual',"{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': None}",True,True,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': None, 'video': False, 'karaoke': None}",,,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",,,,,,,,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-1:0,11:0-1:0,11:0-22:0
9ZjhOu2tvsvplRA3TBB2AQ,Uhuru Salon,2012 S 39th St,St. Louis,MO,63110,38.6143977,-90.2453284718,4,17,1,"Hair Salons, Beauty & Spas",False,True,True,2,,,,,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-20:0,9:0-18:0,9:0-18:0
e7q6fHkgRCZQpKRuKlxD0g,Burger King,4008 Chippewa St,St. Louis,MO,63116,38.5891602,-90.2546065,3.5,8,1,"Burgers, Fast Food, Restaurants",,,,,,False,True,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,7:0-20:0,10:30-23:59,7:0-0:0
ANqT3_VvwRT9iHMTCKginw,Emmanuel's Family Restaurant,4401 S Broadway,St. Louis,MO,63111,38.575834,-90.2340306,4.5,17,0,"American (New), Burgers, Restaurants, Steakhouses, Vegetarian, Fish & Chips, Chicken Wings, Salad, Latin American, Southern",,True,False,,,True,True,True,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,,True,True,True,,u'none',,,,True,,True,,,,,,,,,False,,,,,,,,0:0-0:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,
d3kGKb2xE-LAdum8P3wmmg,Hazzard Moving & Storage Company,"3728 Market St, Ste 170",St. Louis,MO,63110,38.632258,-90.240693,3.5,7,1,"Movers, Home Services",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,,
n3_CvRFTyUqFkdlCpRWpNA,Brick City Yoga,"2758 Wyoming St, Fl 1",St. Louis,MO,63118,38.5972904,-90.2291362,4.5,7,1,"Yoga, Fitness & Instruction, Active Life",False,True,True,,,,,,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17:0-19:30,17:30-18:30,18:0-20:0,17:30-18:30,18:0-19:0,12:30-13:30,16:0-17:0
FW9ozwOA7sOSS8EDr6fg_Q,Esse Health Primary Care Partners,"13303 Tesson Ferry Rd, Ste 100",St. Louis,MO,63128,38.483427,-90.3860827,3,5,1,"Internal Medicine, Nutritionists, Medical Centers, Pediatricians, Doctors, Health & Medical, Family Practice",True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,,
EGvXWSOIlCrFL68TDlA69Q,09 Pub,5204 Hampton Ave,St. Louis,MO,63109,38.5838937,-90.2928119,5,12,1,"Nightlife, Beer Bar, Pizza, Bars, Restaurants, Pubs, Hot Dogs",,False,True,1,False,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,True,False,True,False,,u'full_bar',,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",,False,,u'average',,,u'outdoor',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",False,,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}",,,,,,,,,,,,,,,
9ENaqsYVqKbsFL7zd2RKvQ,Lark Skin,8709 Big Bend,St. Louis,MO,63119,38.5830215,-90.3588478,5,9,1,"Cosmetics & Beauty Supply, Shopping, Beauty & Spas, Skin Care",False,True,True,,,,,,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:0-16:0,10:0-16:0,10:0-16:0,10:0-16:0,
IHYH0tWr7srRF8DkkQ3DKA,Game 6 Honky Tonk Joint,756 S 4th St,St. Louis,MO,63102,38.6183491603,-90.1918141892,5,25,1,"American (Traditional), Bars, Arts & Entertainment, Nightlife, Music Venues, Restaurants",False,True,False,,,,,,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,True,True,False,True,u'full_bar',,,"{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}",,,,,,False,u'outdoor',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}",,,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",,,,,,,,,0:0-0:0,,,17:0-0:0,17:0-1:0,17:0-1:0,
qKFMLPEwwWs8JrxxJkAruw,Delmar Hall,6133 Delmar Blvd,St. Louis,MO,63112,38.6559890246,-90.297174342,3.5,29,1,"Arts & Entertainment, Nightlife, Music Venues",,True,True,2,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,False,False,True,,,'full_bar',False,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': False}",,True,,u'loud',,,u'outdoor',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}",True,,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",,,,,,,,,,,,,,,
TGrkj9rFMckdPVtVWev11g,Downtown St. Louis YMCA at the MX,605 Locust St,St. Louis,MO,63101,38.6291031013,-90.1901876853,4,25,1,"Swimming Lessons/Schools, Specialty Schools, Yoga, Child Care & Day Care, Local Services, Trainers, Cycling Classes, Fitness & Instruction, Active Life, Education, Gyms, Community Service/Non-Profit",False,True,True,,,,,,,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,,,,,,,True,,,,,,,,False,,,,,,,,,,,,,,5:30-20:0,5:30-20:0,5:30-20:0,5:30-20:0,5:30-20:0,7:0-13:0,
R69AZzUxcTmF6-8L5kPuCA,Under the Sun Snow Shack,8350 Watson Rd,St. Louis,MO,63119,38.5659091,-90.3514341,3.5,11,1,"Food, Shaved Ice, Desserts",,True,True,,,True,False,False,u'no',,True,,True,False,,,u'none',,,,False,,,,,,,,,,,False,False,,,,,,,14:0-21:0,14:0-21:0,14:0-21:0,14:0-21:0,14:0-22:0,12:0-22:0,12:0-21:0
60A63OQQ_sqtRtQLqxQ1pQ,Earth Path Massage & Bodywork,2716 Sutton Blvd,St. Louis,MO,63143,38.6118649,-90.3197559,5,7,1,"Massage, Health & Medical, Reiki, Beauty & Spas, Massage Therapy",True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,15:0-20:0,9:0-20:0,,14:0-19:0,,10:0-20:0
AyNT2MfX_PhUGF4QA5U5OA,Yummy Bakery & Bubble Tea Shop,8041 Olive Blvd,St. Louis,MO,63130,38.6732237376,-90.3440690009,2.5,7,0,"Bakeries, Bubble Tea, Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:0-18:0,,9:0-18:0,9:0-18:0,9:0-18:0,9:0-19:30,9:0-19:30
jA1Eexpz6BiRi5_mxlfo4g,AAA Missouri,12901 N Forty Dr,St. Louis,MO,63141,38.6401483351,-90.4763867515,3,9,1,"Hotels & Travel, Travel Services, Auto Insurance, Insurance, Financial Services, Life Insurance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:0-17:30,9:0-17:30,9:0-17:30,9:0-17:30,9:0-17:30,9:0-13:0,
X0B9RHb-F8Sn-VGGh82VgA,Accent Dental of St. Louis,"1405 S Hanley Rd, Ste 100",St. Louis,MO,63144,38.6273894,-90.335799,3,19,1,"General Dentistry, Health & Medical, Pediatric Dentists, Dentists",True,True,,,,,,,u'no',,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,7:30-18:30,7:30-18:30,7:30-18:30,7:30-18:30,7:30-13:0,,
YSkSeCmWh5grq4dOrUM7BQ,Ye Ethiopian Restaurant,5916 Delmar Blvd,St. Louis,MO,63112,38.6543841,-90.2913,3.5,26,0,"Restaurants, Ethiopian",,True,,2,,True,True,,'no',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,,,True,False,,,True,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",,True,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,,,,,,,,,,,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0
NujpqW9nibv2UID-hev-kw,QDOBA Mexican Eats,"90 S County Center Way, Ste 100",St. Louis,MO,63129,38.5068551375,-90.330052962,2.5,33,1,"Fast Food, Mexican, Restaurants, Caterers, Event Planning & Services",False,True,True,1,,True,True,True,'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,True,False,,u'beer_and_wine',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",,True,False,u'average',,,,,,,,,,,,,,,,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-20:0,10:30-22:0,10:30-21:0
kuPgnP7jE6FmPx8C4fIs7w,The Cheshire,6300 Clayton Rd,St. Louis,MO,63117,38.6332425,-90.3068836228,3,205,1,"Bars, Event Planning & Services, Hotels, Pubs, Nightlife, Hotels & Travel",,True,,2,,,,,u'free',"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,True,,,u'full_bar',,,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}",,True,,u'quiet',,,,,,,,,,,,,,,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
2_fTvT4CKQgJszzjGW5TtA,Mac Properties,18 S Kinghghway,St. Louis,MO,63108,38.6403137,-90.2650152,3.5,22,1,"Real Estate, Apartments, Home Services",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,10:0-17:0,10:0-17:0
fT5h8f6kVGdUg70SMRTyNw,Taste of India,608 Eastgate Ave,St. Louis,MO,63130,38.655874,-90.30079,4.5,84,1,"Restaurants, Indian, Halal, Buffets",,,,,,True,True,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,True,True,,,,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,,,,,,,,,,,,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:30,17:0-21:30,17:0-21:0
5vHqv2SQtAjgq5AAcT7oNQ,Auto Evaluators,7721 Watson Rd,St. Louis,MO,63119,38.573739,-90.332904,4,23,1,"Oil Change Stations, Auto Repair, Smog Check Stations, Car Dealers, Automotive",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,10:0-14:0,
636ljtr87X3WC_et1N9Aqw,CoffeeStamp,2511 S Jefferson Ave,St. Louis,MO,63104,38.605956,-90.223171,5,45,1,"Restaurants, Coffee & Tea, Sandwiches, Food, Patisserie/Cake Shop, Coffee Roasteries",,,,,,True,,,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,9:0-16:0
9R525szn2-BZJd0F9QDOSQ,Karen Goodman,"",St. Louis,MO,63131,38.6206914,-90.4408037,5,20,1,"Real Estate Services, Home Services, Real Estate, Real Estate Agents",True,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0
_hQZI6-Td9o1QTPXpc932Q,Gas Appliance Service,2390 Centerline Industrial Dr,St. Louis,MO,63146,38.706123,-90.4341909,4.5,6,1,"Lighting Fixtures & Equipment, Appliances, Shopping, Home & Garden, Grilling Equipment, Local Services, Building Supplies, Fireplace Services, Home Services, Appliances & Repair",False,True,True,,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:0-0:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,9:0-15:0,
YjbCbYVwkRT6Qs9KbALJAA,Sports Zone Bevo,4600 Gravois Ave,St. Louis,MO,63116,38.5837144,-90.2636547,3,9,1,"Nightlife, Sports Bars, Bars, Bar Crawl, Restaurants, Pizza",False,,,,False,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,True,,,,,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",,,,,,,,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,,,,,,,,,,,0:0-0:0,11:0-1:30,11:0-1:30,11:0-1:30,11:0-1:30,11:0-1:30,11:0-0:0
O-3zvev_BU7H5-r4NMZhNA,City Paws Veterinary Clinic,2200 S Vandeventer Ave,St. Louis,MO,63110,38.6143554,-90.2647367,5,9,1,"Pet Services, Pets, Veterinarians",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:0-0:0,9:0-18:0,9:0-18:0,11:0-20:0,9:0-18:0,,
EL7k5YhfmLi5zohUgaHKbA,Adler's Diamonds,1173 Colonnade Center Dr,St. Louis,MO,63131,38.6026155,-90.4410616,4.5,22,1,"Shopping, Jewelry, Gold Buyers",False,True,True,1,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:0-0:0,10:0-17:0,10:0-17:0,10:0-19:0,10:0-15:0,10:0-15:0,
n_UrYjNafyzDCRcwiugnJA,Blues Fired Pizza,10800 Big Bend,St. Louis,MO,63122,38.5665869522,-90.4087387374,4.5,77,1,"Food Stands, Pizza, Food Trucks, Restaurants, Food",,True,True,1,,True,True,True,u'no',"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,,None,False,False,True,u'none',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",False,,,,,,,,,,,,,,0:0-0:0,11:0-19:30,11:0-19:30,11:0-19:30,11:0-20:0,11:0-19:30,
svjY1yrQwzPht7iwXaTFTg,Chevys Fresh Mex,12466 Tesson Ferry Rd,St. Louis,MO,63128,38.5079195,-90.3754607,3.5,80,1,"Mexican, Tex-Mex, Bars, Nightlife, Restaurants",,True,False,2,,True,True,True,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,True,True,True,False,,u'full_bar',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,,u'average',"{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}",,,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,9:0-22:0,9:0-21:0
mefy7zho5Cp6rHJqJ14s8A,Parlor,4170 Manchester Ave,St. Louis,MO,63110,38.6273436,-90.2530073,4.5,39,1,"Food, Arcades, Nightlife, Arts & Entertainment, Food Trucks, Dive Bars, Bars",,True,True,,False,False,False,False,u'no',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True,True,False,True,True,u'full_bar',False,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",,True,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,u'outdoor',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,,,False,True,,,,,,,,,20:0-1:30,20:0-1:30,16:0-3:0,12:0-3:0,12:0-1:30
RcpuPJG1N8qWWABsWl5Oqw,Olivette Cleaners,9642 Olive Blvd,St. Louis,MO,63132,38.6734445022,-90.3866479599,3,5,1,"Local Services, Sewing & Alterations, Laundry Services, Dry Cleaning & Laundry",,True,,2,,,,,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,9:0-17:0,
eeX33kh6JpphNIWbQ460QA,The Happy Roof Company,"10944 Gravois Industrial Ct, Ste C",St. Louis,MO,63128,38.6081046,-90.3029945,4,15,1,"Insulation Installation, Home Services, Gutter Services, Windows Installation, Contractors, Professional Services, Roofing",True,True,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,,
2FkuiaTdGKS45XkJOKMfGA,Shisha Restaurant and Lounge,4229 Manchester Ave,St. Louis,MO,63110,38.6273327872,-90.2554157004,3,28,1,"Nightlife, Restaurants, Mediterranean, Hookah Bars, Bars",,True,True,2,False,True,False,True,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True,None,True,True,,'full_bar',False,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,u'yes',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",True,,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",,,,,,,,,17:0-1:30,20:0-1:30,17:0-1:30,17:0-1:30,17:0-1:30,17:0-1:30,12:0-19:0
GD0_sWqURBSZARKgNgbwRg,McDonald's,3282 Telegraph Rd,St. Louis,MO,63125,38.4962471472,-90.2995531261,1.5,30,1,"Food, Coffee & Tea, Burgers, Restaurants, Fast Food",,True,,1,,True,True,,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,False,True,False,,,True,u'casual',,,False,True,,,,,,,,,,,,,,,,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
lJK3352ZgSN6pPh_HaNt_A,C & G Heating & Cooling,7805 Manchester Rd,St. Louis,MO,63143,38.6135699,-90.328882,5,11,1,"Plumbing, Home Services, Professional Services, Heating & Air Conditioning/HVAC",True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:0-0:0,7:30-21:0,7:30-21:0,7:30-21:0,7:30-21:0,,
K8W6zCg9ejS2IrjrUq1xMw,QDOBA Mexican Eats,"1042 Loughborough Ave, Unit H",St. Louis,MO,63111,38.5577969,-90.2624365,2,19,1,"Mexican, Caterers, Restaurants, Fast Food, Event Planning & Services",,True,False,1,,True,True,True,'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,True,True,False,,'none',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",,True,,u'average',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,,,,,,,,,,,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-20:0,10:30-22:0,10:30-21:0
