review_id,user_id,business_id,stars,useful,funny,cool,text,date
JoOruv7hAKf2yOENECtAFQ,0M_4dov3at3Z3h6c6EinoA,fsrclV85MTmg3npCmpxOuw,5,1,0,1,Been coming here for years all of the staff is super friendly I have an account there to where you can make notes on how you like your hair cut/trimmed. This place and if there's a wait time you won't be bored like all the other waiting rooms this place has checkers mini golf and they give you complimentary drink of you choice chilled to perfection in a glass bottle FIVE STARS!,2016-08-19 14:51:16
1fDu9lPvc-3e389ij4WJZw,qm-mIP_h1-9ysYitgz4IAA,MuKoTR56s6elHEI2wUkgJA,3,0,0,0,"I hate to write a bad review because the place and people are very nice, but the food was very disappointing. They tried to put a hipster twist on classic recipes and it doesn't work.  Fried chicken was good, but nothing to write home about. Had mac & cheese, but it was not good. It's the first mac & cheese I met that I didn't like. It had an odd taste to it, almost sour. Definitely not anything you would find in the South. Cornbread was super dry and I couldn't finish it. Started with fried green tomatoes, which are one of my favorite things, but they were just ok. Breading is cornmeal and it does not stay on the tomatoes. The comeback sauce is not like any comeback source you will find in Mississippi. It was odd.",2018-07-23 00:39:37
QknmNuWTN9lcYF62-MpW_w,skvl0p7f45QteghF2lbe4g,Tm5dwJ9jiSZ_nyoeYfUzkA,5,0,0,0,Dr. Vidan and his team are phenomenal!  He treated my adult daughter and me for several months following a car accident. His staff worked with the other driver's insurance and I barely had to communicate with the insurance company at all. During the treatment he moved areas of my spine that hadn't moved in years. I have soooooo much more mobility and I sleep a thousand times better than before. Now I see him about 2 times a month for upkeep and every visit makes me feel better and better. He listens to me and doesn't over do it. His staff is likely the most friendly staff of any clinical office in St. Louis! I can't say enough!  Without question do I recommend Vidan Family Chiropractic.,2016-08-24 16:13:02
d-81POWGQzkfYgoVjNOYXw,i9bilW8gGqXVtgUCIJZWcQ,0z45rM2paE-O-6w63GEi6g,1,1,0,0,"Filled out their form online and the agent called me back within the next day to set up a home visit to get a quote. Local (Portland, Maine) office called me up and they were hesitant to send someone out for a home visit, claiming that we were too far away from their office (we're in Milford, New Hampshire), they promised to call me back the next day. Told them that I was looking at moving at the end of August, less 2 weeks before my move I still haven't heard anything from them.",2018-08-09 13:01:08
NyFsEifDoq78GOp_CoZUPQ,v_phwmv6fky4cq9dF1WyhA,gEJ3a8-m6VB827e6GHromw,4,2,0,2,"So, I love Sauce on the Side. I love the fast/casual nature of it because sometimes just don't want to have to deal with the whole rigmorale of a full service restaurant. I love that they always have a decent selection of craft beers on tap/in cans. Even more, I love that they food is really, really good!!! My calzones are always perfectly crisp on the outside and chock full of the filling, they definitely do not skimp here. Plus all the staff have always been super nice.

Sauce on the Side is definitely a fave for me at this point :)",2018-06-01 18:05:11
cktMyREYOPRCd4BOGt6AtA,wPrK-bkmlNPdIUxZimp0_Q,QrO4-F28JK4mQLP3eDbQ0A,5,1,0,0,"Great food, excellent service, GREAT mocktails for non-drinkers! The friend red tomatoes are out of this world. Inventive food and a nice take on old traditional recipes.",2018-05-21 01:58:39
tedfvU5F8Yyn8uavCMZ4GQ,fnVq450B-wmgVhvjGc2NHQ,MuKoTR56s6elHEI2wUkgJA,5,0,0,1,"Favorite place in St. Louis. As a southern gal, this is the best place I've been to in St. Louis for fried chicken. Breading is full flavored and sticks to the meat! All of the sides are delicious as well as the other main dishes. They always have great specials to if you're interested in off menu items. Very friendly and helpful staff as well as a cool environment for dining.",2018-02-20 19:27:09
UXI9mzcwSUglRA5Q9Lf0rQ,UJrykCIdL0cf68U4VZPWVw,3BNO6PRQVJFGlHLar3na_w,1,1,1,0,"ABSOLUTE WORST!!!! Rally's should be ashamed of themselves for allowing their name to be tied to such a poorly managed location. Work in Soulard and the one on Jefferson and this one are the same distance from my work. This one is absolutely horrible - terrible customer service, FILTHY and ICE CREAM IS ALWAYS DOWN and WHY do you have two lanes if you refuse to service anyone out of the other??? Spoke to the District Manager for this location a couple years ago to complain and he offered me free ice cream...went to get it and guess what? ICE CREAM IS DOWN. Smh...couldn't do anything but laugh. Oh and the managers don't seem to mind all the random people panhandling and begging on their lot. Disgusting.",2016-04-21 19:38:09
bhMytiwF7pOIrSzyLX02bw,hXJT59gk1SbsD8PY6EIj9w,gEJ3a8-m6VB827e6GHromw,5,0,0,0,"For a yummy, filling meal you won' t easily be able to create in your own kitchen, this is a great spot! The place is casual but the food is made with care and extra delicious. You'll order at the counter where the staff is friendly and willing to make substitutions or recommendations, if you ask. I had the garden calzone which was large, fresh and super flavorful! The bread is really delicious and the homemade sauce on the side is extra awesome. They bring your meal to the table and service is prompt ...my calzone was piping hot straight from the oven. The place is super clean with large storefront glass windows and plenty of seating. There are also seats for casual outdoor dining on the sidewalk, if the weather is nice. I was extremely pleased with my $10 lunch and would return here regularly if I lived in St. Louis.",2018-10-04 19:18:46
nL7QB5RYsULsNsHpm-lbNw,3AYjnX6pledhNp7RGTDC-w,gEJ3a8-m6VB827e6GHromw,5,0,0,0,"I die and go to heaven every time I eat at Sauce on the Side. Everything about it is wonderful! The calzones are fabulous (you can almost taste the love)! The garlic sauce...well, what's not to like about garlic sauce? And the Caramel Apple Pie, oh Lord Jesus, how can that even be legal???!!!

But it's not just the food. The location is fun. The atmosphere is inviting. The restaurant is kept super-clean (seriously, tables and floors are clean within 8.2 seconds after someone leaves). And every single employee is nice, friendly, customer-focused, and having fun while working hard. We have brought multiple friends and visited multiple times, and have never had anything but an extremely positive experience.

We look for every excuse possible to leave our West County bubble and head to Sauce on the Side. Show at the Fox? Yep - Sauce on the Side for dinner. Heading downtown for a ballgame? Should we go to SOTS before or after? Appointment at Barnes? Let's celebrate with a calzone! Gave the dog a bath? Yessssss...Sauce on the Side it is!

Rumor has it a new Sauce on the Side will be opening in Chesterfield. While I'm looking forward to that opening, even without a SOTS in my neighborhood, it's worth the drive to visit one of the existing locations. 

Keep it up, SOTS team!",2018-04-03 00:21:41
m5fElB-Av4O7ELvv8ODdKw,66S3FppBxuysf7oASdbKTQ,H1ZTsd_d-wvunsT3ZmoBvg,1,0,0,0,"Even for airport food, this is horrible. My pizza was cold and I'm not sure that was actually cheese on there... Service was so slow and the table stank after they wiped it.",2018-06-04 02:27:12
7ldXWbkWIJbh1gIYIOcx1Q,B_e06hfUXd2Ku7rASA5-eg,MuKoTR56s6elHEI2wUkgJA,5,0,0,0,Superb brisket and fried chicken.  Great atmosphere to dine.  The owners are fantastic and staff attentive.,2019-02-04 02:12:08
ukyai9CFsgVBSt8T1YJd0A,GFYfmQ6a7oHze8NJxt_OnQ,XMGjDIAFbu9VSmWDs-Ev5w,3,0,1,0,"I don't think it's a 5-star establishment, but it is a good food and atmosphere experience,with a very friendly owner who apologizes to you for your wait. And I found the wait pretty uncomfortable, because you are standing in a very small space by the door, but there's just no room! We went pretty early, and the crowd in the door just got worse and worse. I would have left if we had gotten there and seen that jam-up. However, our first time, we thought we would stick it out and try it. PS--no parking lot, so you have to take your chances on the street. 

We were seated at a table that had air conditioning bearing down on us like a north wind, so it was a pretty uncomfortable place to sit. I had a jacket with me, and wore it through dinner. My husband did not have a jacket, so we traded places, so he had slightly less wind and I took the REALLY cold seat.

OK, to the food. I got the Friday special of ""fish,"" which was fried cod. It was OK, but it turns out that I really don't like cod that much. I was not overly impressed. Husband had the burger, and you can't go wrong with that.

Overall, I found it OK, worth a return visit, but not my immediate new favorite. I was never comfortable, between the standing wait (good for them that people will stay, I guess) and the cold seating area (it wasn't a hot night, but even if it were, you don't want gale force winds hitting you). I wouldn't call it spacious inside--we were crammed in. 

However, lots of people appeared to be enjoying the bar. We are not drinkers, so that aspect was lost to us. You might want to give it a try, though, because it has a very happy neighforhood aura. Three-stars says ""A-OK"" and I just don't think it's better than that.",2011-05-14 12:41:47
kzgE1NDR6us8vLLOTIp19g,huHPQSQgw4kFakc0Vq7TDA,jLpbeDJBrw2lxIuVbvB1gQ,5,1,0,0,I was shopping in the area and since I had such a bad experience on Saturday I thought I would try again Oddly enough I had Ryan again as my server He was much friendly and listen patiently to my order He offered me the 99 cent pastry and I even had a dollar off my coffee I am pleased that I gave them a second chance,2013-12-23 18:38:25
7fmcqp8zrw-FSGauz2lfLQ,6WvSuUQge0DyN7grLP4d7w,1cLhfVUILUQ9u6C9XtwcNg,5,0,0,0,"A hidden gem! The bartender (who's also the owner) is a bartending pro that's friendly to everyone customer. He'll strike up a conversation with you and is very knowledgeable about liquor. Love the space as well, and the rootop patio is relaxing.",2018-08-13 19:04:10
QcA4aoX4Iin3FBAv4NjIaQ,2mehWDiaP-8CcZRtLGlYIA,JgTSG4rIDf20Kgp6U_asng,4,6,1,2,"I never thought I would be a fan of a Chicago style pizza since my heart belongs to New York style; however, Black Thorn has swayed my decision. 

The first thing you need to know about Black Thorn is that you will wait at least 45 minutes to an hour before your pizza is ready! The second thing you need to know is that the pizza is worth the wait! Black Thorn is in fact the only pizza place in the city I will order a Chicago Style pizza-it is that good. The sauce has a bit of a ""kick"" to it which means I usually only eat 1 piece, but the slices are so thick and filled with so many toppings it doesn't even matter because I get full from just 1 slice! 

The atmosphere is definitely as others have mentioned; kind of a ""hole in the wall"" restaurant, but aren't those typically the best? The service has been okay each time I've gone in for a visit. I can't complain. 

Overall, I think you have to experience this place for yourself and then let me know what you think!",2013-02-18 15:22:02
IiJDPC2AdPH4JFQoQYANCA,f_U1zbZZG23a3AL061PQew,6FvC6w810uf6O7Ocd6Wpog,4,0,0,0,"First visit, and I'll be back.  I'm always looking for interesting menus and I enjoy breakfast foods though I don't eat breakfast.  So Yolklore had potential.  

I talked myself into the daily special since the regular menu will be there next time.  It was nothing fancy, beef patties over rice with brown gravy and mango topped with an egg, but it was good if you like your rice moist and clumpy.  As it happens, I do for a dish such as this and it made sense for someone familiar with mango and ""stick rice"" as a desert.  The patties were not overcooked and the egg over-easy.  One recommendation though, with Mango the first word in the  description, find a way to include more than 4 little cubes.  It's doubly disappointing when the ingredient that closed the deal is hard to find let alone taste.",2017-05-20 16:21:41
